age	marital	address	income	inccat	car	carcat	ed	employ	retire	empcat	gender	reside	wireless	multline	voice	pager	internet	callid	callwait	owntv	ownvcr	owncd	ownpda	ownpc	ownfax	news	response
56	0	7	49	2	25	2	2	7	0	2	m	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0
21	0	0	11	1	5	1	2	1	0	1	m	1	1	1	1	0	0	1	0	1	0	0	0	1	0	1	1
21	1	2	25	2	12	1	3	0	0	1	f	3	0	0	0	0	1	0	0	1	1	1	0	1	0	1	1
32	1	11	170	4	86	3	4	5	0	2	m	6	0	0	0	0	0	0	1	1	1	1	0	0	0	1	1
27	0	8	39	2	19	2	4	4	0	1	f	1	0	1	0	0	1	0	1	1	1	1	0	1	0	1	1
28	0	7	25	2	12	1	4	1	0	1	f	1	1	1	0	0	1	1	1	1	1	1	0	0	0	1	1
51	1	13	49	2	25	2	1	19	0	3	m	3	1	0	0	1	0	0	0	1	1	1	1	0	0	0	1
29	0	4	18	1	9	1	3	1	0	1	f	2	1	1	1	0	0	1	1	1	1	1	1	1	1	0	1
57	0	34	205	4	81	3	1	30	0	3	f	1	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1
42	0	19	88	4	44	3	3	4	0	1	m	3	1	0	1	1	0	1	1	1	1	1	0	0	0	1	1
34	0	4	22	1	11	1	3	4	0	1	f	1	0	0	0	0	1	1	1	1	1	1	0	1	0	0	0
31	0	11	19	1	10	1	1	5	0	2	f	1	1	0	0	0	0	0	0	1	1	1	0	1	0	1	1
34	0	6	56	3	28	2	2	13	0	2	m	1	0	1	1	0	1	0	0	1	1	1	0	1	0	1	1
48	0	22	60	3	30	3	4	2	0	1	m	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1
35	0	2	38	2	19	2	5	4	0	1	f	1	1	1	0	0	1	0	0	1	1	1	0	1	1	1	1
55	0	16	274	4	77	3	4	26	0	3	f	1	0	1	1	0	1	0	0	1	1	1	0	1	0	1	1
19	1	0	19	1	9	1	2	0	0	1	f	3	0	0	0	0	0	1	0	1	1	1	0	0	0	1	0
26	1	3	46	2	23	2	4	1	0	1	m	3	0	0	0	0	0	1	1	1	1	1	0	1	0	1	1
20	1	1	23	1	11	1	3	0	0	1	f	5	0	0	0	0	0	0	0	1	1	1	0	1	0	1	1
20	1	0	24	1	12	1	3	0	0	1	m	4	0	0	1	0	0	1	1	1	1	1	0	0	0	1	1
31	0	11	35	2	17	2	1	12	0	2	f	1	0	1	0	0	1	1	0	1	1	1	0	0	0	1	1
38	1	2	44	2	22	2	5	4	0	1	f	2	1	0	0	0	0	1	0	1	1	1	1	1	0	1	1
34	0	9	22	1	11	1	4	4	0	1	m	1	1	0	0	0	0	0	0	1	1	1	0	0	0	1	1
37	0	16	40	2	20	2	2	7	0	2	f	1	0	0	0	0	0	1	0	1	1	1	0	0	0	1	1
45	1	17	73	3	37	3	5	4	0	1	f	6	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1
65	1	37	245	4	84	3	2	28	0	3	m	2	1	1	0	1	0	0	1	1	1	1	0	0	0	0	1
52	0	32	113	4	54	3	4	11	0	2	f	1	0	1	0	1	0	1	0	1	1	1	0	0	0	1	0
39	0	7	93	4	47	3	3	14	0	2	f	1	0	0	1	1	9	1	1	1	1	1	0	1	0	1	1
66	0	15	144	4	71	3	3	35	0	3	m	1	1	1	1	1	0	0	1	1	1	1	0	0	1	0	1
43	1	23	50	3	25	2	2	7	0	2	m	4	0	1	0	1	0	0	1	1	1	1	0	0	0	0	1
58	0	24	186	4	92	3	1	38	0	3	m	1	0	1	0	0	0	1	1	1	1	1	1	0	0	0	1
48	0	26	26	2	13	1	5	1	0	1	f	1	1	0	1	0	0	1	1	1	0	1	1	1	1	1	1
36	1	6	34	2	17	2	2	14	0	2	f	4	0	0	1	0	0	0	1	1	1	1	0	0	0	1	1
41	1	15	70	3	35	3	4	12	0	2	f	2	1	1	1	0	1	1	0	1	1	1	0	0	0	1	1
50	1	27	84	4	42	3	4	6	0	2	m	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
55	1	13	533	4	81	3	2	35	0	3	m	2	1	1	1	1	0	1	0	1	1	1	0	1	0	1	1
39	0	0	77	4	38	3	4	3	0	1	m	1	1	0	0	0	1	0	0	1	1	1	0	1	0	1	1
52	1	20	162	4	82	3	5	7	0	2	f	2	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1
57	0	4	72	3	35	3	3	9	0	2	m	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1
37	1	17	38	2	19	2	1	10	0	2	f	2	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1
42	1	19	59	3	30	3	2	10	0	2	m	2	0	1	1	0	0	1	0	1	1	1	0	0	0	0	1
39	1	17	94	4	48	3	1	18	0	3	m	2	1	1	1	0	0	1	1	1	1	1	0	1	0	0	1
29	1	10	30	2	15	2	2	3	0	1	m	2	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1
42	0	14	65	3	32	3	4	2	0	1	f	1	1	1	0	0	0	1	0	1	1	1	0	0	0	1	1
31	0	11	36	2	19	2	3	9	0	2	m	2	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1
36	1	12	34	2	17	2	1	18	0	3	f	2	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1
47	1	4	127	4	63	3	5	19	0	3	f	2	1	0	1	1	0	1	1	1	1	1	1	0	1	1	1
30	0	8	51	3	26	2	2	6	0	2	m	1	0	1	0	0	9	1	0	1	1	1	0	0	0	0	1
23	1	3	38	2	19	2	4	0	0	1	f	4	1	0	1	1	0	1	0	1	1	1	0	1	1	1	1
22	0	1	19	1	10	1	3	1	0	1	f	1	0	0	0	0	1	0	0	1	1	1	0	0	0	0	1
67	1	41	17	1	8	1	1	2	1	1	m	4	0	1	0	1	0	0	0	1	1	1	0	1	0	0	0
44	0	3	48	2	25	2	3	4	0	1	f	1	0	0	0	0	0	1	0	1	1	1	0	0	0	1	0
34	1	0	82	4	39	3	2	8	0	2	f	3	0	1	1	0	1	0	0	1	1	1	0	1	0	1	1
37	1	15	26	2	12	1	1	6	0	2	f	4	0	0	0	0	1	0	1	1	1	1	0	0	0	1	1
28	1	6	20	1	10	1	4	3	0	1	m	3	1	0	1	1	1	0	1	1	0	1	1	1	1	1	1
23	0	3	26	2	13	1	1	3	0	1	m	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1
28	1	4	37	2	19	2	4	3	0	1	m	2	1	1	0	0	0	1	1	1	0	1	1	0	1	1	1
56	0	33	71	3	35	3	2	24	0	3	m	1	1	0	0	1	0	1	1	1	1	1	0	0	0	1	1
42	1	18	74	3	38	3	2	12	0	2	m	2	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1
42	1	14	118	4	58	3	4	18	0	3	f	4	0	1	0	0	1	1	0	1	1	1	0	1	1	1	1
52	1	7	42	2	21	2	4	2	0	1	f	2	1	0	0	0	1	1	1	1	1	1	1	0	1	1	1
27	1	4	27	2	14	1	3	4	0	1	m	2	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1
52	1	23	128	4	63	3	3	16	0	3	f	2	0	1	1	1	0	1	1	1	1	1	1	1	0	0	1
37	0	2	43	2	21	2	3	13	0	2	f	2	0	0	0	1	0	1	1	1	1	1	0	0	0	1	1
27	1	8	27	2	14	1	4	1	0	1	f	3	1	0	0	0	9	0	0	1	1	1	0	1	0	1	1
25	0	0	29	2	15	1	2	2	0	1	m	1	0	1	0	0	0	1	0	1	1	1	0	1	0	1	1
45	0	22	76	4	38	3	2	15	0	3	f	1	0	0	1	0	0	0	1	1	1	1	0	0	0	0	1
35	0	16	27	2	14	1	2	10	0	2	f	1	0	0	0	0	0	0	1	1	0	1	0	0	0	1	1
40	0	16	64	3	32	3	1	18	0	3	f	4	1	0	0	0	0	0	1	1	1	1	0	0	0	1	1
49	0	18	188	4	95	3	2	24	0	3	f	1	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1
60	1	10	30	2	15	2	1	7	0	2	m	2	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1
36	0	10	97	4	48	3	5	9	0	2	m	3	1	0	1	0	1	0	1	1	1	1	0	1	0	1	1
44	0	12	61	3	31	3	1	13	0	2	f	1	0	0	0	0	0	1	1	1	1	1	0	0	0	1	1
29	0	5	19	1	9	1	2	1	0	1	m	1	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1
36	1	10	72	3	36	3	3	9	0	2	f	2	1	1	1	0	1	1	1	1	1	1	0	0	1	1	1
56	1	0	26	2	13	1	1	8	0	2	m	2	0	0	0	0	0	0	0	1	1	1	0	1	0	1	1
28	0	3	15	1	7	1	3	1	0	1	f	1	0	0	0	0	8	0	0	1	1	1	0	0	0	0	1
48	1	19	35	2	18	2	4	10	0	2	f	2	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1
37	0	16	24	1	12	1	4	2	0	1	f	1	0	1	1	0	0	0	0	1	1	1	0	0	0	0	1
24	0	0	29	2	14	1	2	1	0	1	f	1	0	1	0	0	9	1	0	1	1	1	0	1	0	1	1
65	1	38	31	2	15	2	2	17	0	3	f	2	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
42	0	21	71	3	36	3	4	6	0	2	f	1	1	1	0	0	1	1	1	1	1	1	0	1	0	0	1
40	0	9	50	3	25	2	3	13	0	2	f	2	0	1	1	0	1	1	1	1	1	1	1	1	0	1	1
40	0	4	29	2	15	1	2	7	0	2	f	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1
45	0	24	34	2	16	2	1	10	0	2	f	1	1	0	1	1	0	1	1	1	1	1	0	0	0	1	1
47	0	12	42	2	22	2	3	2	0	1	f	1	0	0	0	0	1	1	0	1	1	1	0	0	0	1	1
43	1	24	44	2	22	2	2	10	0	2	f	3	0	0	1	0	0	1	1	1	1	1	0	0	0	0	1
38	1	5	152	4	77	3	4	13	0	2	f	2	1	1	1	1	1	0	0	1	1	1	0	1	0	1	1
25	0	5	20	1	10	1	2	2	0	1	f	1	1	1	0	0	0	1	1	1	1	1	0	1	0	1	0
50	1	8	49	2	25	2	1	8	0	2	f	2	0	0	0	0	1	0	0	1	1	1	0	0	0	1	1
24	0	4	16	1	8	1	1	2	0	1	f	2	0	1	0	0	0	0	0	1	1	1	0	0	0	1	1
47	0	23	103	4	52	3	2	24	0	3	m	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1
65	1	3	79	4	39	3	1	20	0	3	m	2	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1
59	0	6	199	4	99	3	1	37	0	3	f	1	0	1	1	1	0	1	1	1	1	1	0	0	0	0	1
18	0	0	16	1	8	1	2	0	0	1	f	3	0	1	1	0	1	0	0	1	1	1	0	1	0	0	1
53	1	33	254	4	80	3	5	24	0	3	f	4	0	1	0	0	1	0	1	1	1	1	0	0	0	0	1
35	1	1	92	4	47	3	5	3	0	1	f	6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
49	1	12	27	2	13	1	1	4	0	1	f	2	1	0	1	0	0	0	1	1	1	1	0	1	1	1	1
35	1	6	31	2	15	2	2	3	0	1	f	5	0	0	0	0	0	0	1	1	1	1	0	0	0	1	1
50	1	25	121	4	61	3	1	23	0	3	f	3	0	0	1	1	0	1	1	1	1	1	0	0	0	0	1
36	1	2	30	2	15	2	1	15	0	3	f	4	0	0	1	0	8	1	0	1	1	1	0	0	0	0	1
31	0	2	92	4	47	3	4	5	0	2	m	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
33	1	14	90	4	47	3	2	10	0	2	f	2	0	1	0	0	0	0	0	1	1	1	0	0	0	0	1
52	0	3	21	1	10	1	3	5	0	2	f	1	0	0	0	0	0	1	0	1	1	0	0	0	0	1	1
26	1	4	20	1	10	1	5	0	0	1	m	4	1	0	0	0	0	1	0	1	1	1	0	1	0	0	1
23	0	0	23	1	12	1	4	0	0	1	f	5	0	0	0	0	0	1	1	1	1	1	0	0	0	1	1
57	1	8	44	2	22	2	3	13	0	2	f	2	0	0	0	0	8	0	0	1	1	1	0	1	0	0	1
48	0	7	161	4	82	3	2	26	0	3	m	1	1	0	0	0	0	1	1	1	1	1	0	0	0	1	1
50	0	29	86	4	42	3	1	16	0	3	f	3	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1
44	0	10	163	4	83	3	4	19	0	3	m	1	1	0	0	0	0	1	1	1	1	1	0	0	1	1	1
43	0	9	73	3	36	3	3	4	0	1	f	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1
20	0	1	39	2	19	2	2	0	0	1	f	4	1	0	0	0	0	1	1	1	1	1	0	1	0	1	1
75	1	50	19	1	10	1	1	29	1	3	f	4	0	0	1	1	0	0	0	1	1	1	0	0	0	0	1
57	1	4	115	4	56	3	3	32	0	3	m	2	0	1	1	1	1	1	0	1	1	1	0	1	0	0	1
71	0	36	11	1	6	1	1	1	1	1	m	1	0	0	0	0	1	1	0	1	1	0	0	1	0	1	1
32	0	10	46	2	24	2	4	3	0	1	m	1	1	1	0	0	1	0	1	1	1	1	1	1	0	1	1
43	0	9	205	4	65	3	4	17	0	3	m	1	0	0	0	0	1	1	1	1	1	1	1	1	0	1	1
55	0	34	60	3	31	3	2	23	0	3	m	1	1	1	0	0	0	1	1	1	1	1	0	0	0	0	1
48	0	28	120	4	60	3	4	18	0	3	m	1	1	1	1	1	0	1	1	1	1	1	0	1	0	0	1
37	0	0	43	2	21	2	3	14	0	2	m	1	1	1	0	0	1	0	1	1	1	1	0	1	1	1	1
45	1	5	35	2	17	2	1	13	0	2	f	4	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1
28	0	1	43	2	20	2	4	0	0	1	f	1	1	1	0	0	1	1	0	1	1	1	0	0	0	1	1
72	0	52	167	4	84	3	1	45	0	3	f	1	0	1	1	1	0	1	1	1	1	1	0	0	0	0	1
29	0	0	44	2	23	2	2	8	0	2	m	1	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1
28	0	7	30	2	15	1	2	7	0	2	m	1	0	0	1	1	0	1	1	1	1	1	0	0	0	1	1
26	0	4	22	1	11	1	2	6	0	2	m	4	0	1	1	0	0	1	1	1	1	1	0	1	0	0	1
49	0	7	62	3	32	3	1	14	0	2	m	1	1	0	0	1	0	1	1	1	1	1	0	0	0	1	1
29	0	10	30	2	15	2	3	2	0	1	m	1	0	0	0	0	0	0	0	1	1	1	0	1	0	1	1
46	0	26	66	3	34	3	2	25	0	3	f	1	1	1	0	1	0	1	0	1	1	1	0	1	0	1	1
36	0	0	38	2	19	2	4	5	0	2	m	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
51	1	4	20	1	10	1	2	2	0	1	m	2	0	0	0	0	0	1	1	1	1	0	0	0	0	1	0
46	1	18	273	4	63	3	4	21	0	3	m	2	1	1	0	1	1	1	1	1	1	1	0	1	1	0	1
19	1	0	16	1	8	1	2	0	0	1	f	4	1	1	0	1	0	0	0	1	1	1	0	1	0	0	0
51	0	13	146	4	74	3	2	24	0	3	f	1	0	0	0	0	0	1	0	1	1	1	0	0	0	1	1
58	1	39	54	3	26	2	4	1	0	1	m	2	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
57	0	21	16	1	8	1	2	18	1	3	m	1	0	0	1	0	0	1	0	1	1	1	0	0	0	0	1
51	1	23	84	4	42	3	2	22	0	3	f	6	1	1	1	1	0	1	1	1	1	1	1	0	0	0	0
63	1	10	65	3	33	3	4	13	1	2	m	5	1	1	0	0	0	0	0	1	1	1	0	1	0	0	1
39	0	6	41	2	21	2	2	1	0	1	f	1	0	0	0	0	0	0	0	1	1	1	0	1	0	1	1
37	1	10	40	2	20	2	4	11	0	2	f	4	0	1	0	1	1	0	0	1	1	1	1	1	1	1	1
59	0	35	24	1	12	1	4	30	1	3	m	1	1	1	1	0	0	0	1	1	1	1	0	1	0	0	1
59	1	31	37	2	19	2	2	10	1	2	f	2	0	1	0	0	0	0	0	1	1	1	0	0	0	0	1
56	1	3	30	2	15	1	1	0	0	1	f	3	1	0	1	0	0	0	0	1	1	1	1	0	0	1	1
56	1	33	119	4	58	3	2	22	0	3	f	4	0	0	0	0	0	0	0	1	1	1	0	1	0	1	1
43	1	17	64	3	33	3	1	23	0	3	f	2	0	1	1	0	0	0	1	1	1	1	0	0	0	0	0
53	1	5	303	4	71	3	3	25	0	3	m	3	0	0	0	0	1	0	1	1	1	1	0	0	0	1	1
41	0	15	23	1	11	1	2	6	0	2	f	5	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1
42	1	2	56	3	28	2	4	12	0	2	f	5	0	1	0	0	0	0	0	1	1	1	0	1	0	0	1
47	0	13	187	4	94	3	2	28	0	3	f	2	0	1	1	1	0	0	0	1	1	1	0	0	0	0	1
57	1	4	52	3	26	2	1	11	0	2	f	2	0	0	0	0	0	0	0	1	1	1	0	1	0	1	1
36	1	17	62	3	31	3	4	6	0	2	f	7	1	0	1	0	0	1	1	1	1	1	0	1	0	0	1
25	1	0	16	1	8	1	3	1	0	1	m	3	1	1	0	0	1	1	0	1	1	0	0	1	1	1	1
25	0	6	26	2	13	1	1	0	0	1	f	3	0	0	0	0	0	1	0	1	1	1	0	0	0	1	1
46	0	12	47	2	23	2	1	11	0	2	f	1	0	0	0	0	0	1	1	1	1	1	0	0	0	1	1
32	1	12	75	4	38	3	3	5	0	2	m	5	0	1	1	0	1	1	1	1	1	1	0	0	0	0	1
65	1	21	29	2	14	1	2	0	0	1	f	2	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0
25	1	3	25	2	12	1	2	3	0	1	f	5	0	0	0	0	0	1	1	1	1	1	0	0	0	1	1
41	1	17	89	4	44	3	1	25	0	3	m	2	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1
19	0	0	14	1	7	1	1	2	0	1	f	1	0	0	0	0	0	0	1	1	1	1	0	0	0	1	1
54	0	31	30	2	15	1	3	5	0	2	m	2	1	0	0	0	0	0	0	1	1	1	0	1	0	1	1
20	1	0	53	3	27	2	3	0	0	1	f	4	0	1	1	1	1	0	0	1	1	1	0	1	0	0	1
54	1	20	132	4	65	3	1	25	0	3	f	2	0	0	0	0	0	1	1	1	1	1	0	0	0	0	1
57	1	7	79	4	40	3	1	27	0	3	m	2	0	0	1	1	8	1	1	1	1	1	0	0	0	0	1
34	0	10	34	2	17	2	3	0	0	1	f	1	0	0	0	0	0	1	0	1	1	1	0	0	0	0	1
66	1	13	10	1	5	1	1	2	1	1	f	2	0	0	1	1	0	1	1	0	0	0	0	0	0	1	0
38	1	1	46	2	22	2	2	7	0	2	m	2	0	0	0	0	0	0	1	1	1	1	0	0	0	1	1
48	1	26	48	2	25	2	2	5	0	2	m	2	1	0	1	0	0	0	0	1	1	1	1	1	0	0	1
51	0	22	38	2	18	2	2	9	0	2	m	1	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1
33	1	1	39	2	20	2	3	0	0	1	f	2	1	1	0	0	0	0	1	1	1	1	0	1	0	1	1
21	1	1	30	2	15	2	3	0	0	1	f	3	1	1	0	0	1	1	1	1	1	1	1	0	0	1	1
38	1	19	23	1	11	1	4	0	0	1	f	6	1	0	0	1	1	1	0	1	1	1	0	1	0	1	1
24	1	0	18	1	9	1	1	8	0	2	f	2	0	0	0	0	0	0	1	1	1	1	0	0	0	1	1
23	0	2	22	1	11	1	4	0	0	1	f	3	1	1	0	0	1	1	1	1	1	1	1	1	0	1	1
60	0	2	286	4	63	3	2	37	0	3	m	1	0	0	0	0	0	0	1	1	1	1	1	0	0	1	1
32	1	13	41	2	21	2	3	1	0	1	m	2	1	0	0	0	1	0	0	1	1	1	0	1	1	1	1
44	0	24	72	3	35	3	1	15	0	3	f	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1
46	1	11	54	3	27	2	1	10	0	2	m	2	0	0	0	0	1	1	0	1	1	1	0	0	0	0	1
38	1	19	38	2	19	2	2	16	0	3	f	4	0	1	0	0	1	1	0	1	1	1	0	0	0	0	1
30	0	8	58	3	29	2	4	4	0	1	m	1	0	0	0	0	1	0	0	1	1	1	0	1	0	1	1
57	0	14	37	2	19	2	1	5	0	2	m	1	1	0	0	0	0	1	0	1	1	1	0	0	0	1	1
39	0	5	43	2	22	2	3	7	0	2	f	1	1	0	0	0	0	0	0	1	1	1	0	1	0	1	0
33	0	10	147	4	72	3	2	9	0	2	f	2	0	0	0	1	0	1	1	1	1	1	0	0	0	1	1
63	0	28	32	2	15	2	1	31	1	3	m	1	0	0	0	0	0	1	0	1	1	1	0	0	0	0	1
21	1	2	18	1	9	1	3	0	0	1	m	3	0	1	1	0	0	0	0	1	1	1	0	1	0	0	1
39	0	9	35	2	18	2	4	14	0	2	m	1	0	0	0	0	1	0	1	1	1	1	0	0	0	0	1
61	1	9	37	2	19	2	3	23	1	3	f	2	0	0	0	0	1	1	0	1	1	1	0	1	0	0	1
32	1	0	31	2	16	2	5	3	0	1	m	4	0	0	0	0	1	0	0	1	1	1	1	1	0	0	1
33	1	6	54	3	28	2	3	6	0	2	m	2	1	0	0	0	0	0	0	1	1	1	0	1	0	1	1
34	1	12	46	2	22	2	4	7	0	2	f	3	0	1	0	1	1	1	0	1	1	1	0	1	1	0	1
60	1	34	38	2	18	2	2	7	0	2	m	5	0	1	1	0	1	0	0	1	1	1	0	1	0	0	1
29	0	9	60	3	31	3	5	1	0	1	m	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
33	0	14	26	2	13	1	3	10	0	2	m	2	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1
27	1	0	41	2	20	2	2	5	0	2	f	3	0	0	0	0	0	0	1	1	1	1	0	0	0	1	1
59	0	19	16	1	8	1	1	0	0	1	m	1	0	0	1	1	0	1	1	1	1	1	0	0	0	0	0
37	0	10	134	4	67	3	5	9	0	2	f	1	1	1	1	1	9	1	0	1	1	1	0	1	1	0	1
34	1	0	50	3	26	2	4	0	0	1	f	3	1	0	0	0	0	0	0	1	1	1	0	0	0	1	0
63	0	35	37	2	18	2	4	27	0	3	f	1	0	1	1	0	1	0	0	1	1	1	1	1	1	0	1
41	0	7	52	3	25	2	2	6	0	2	f	4	0	0	0	0	8	1	1	1	1	1	0	0	1	1	1
42	1	10	92	4	45	3	2	11	0	2	m	2	0	0	0	0	1	0	0	1	1	1	0	1	0	1	1
72	1	47	12	1	6	1	2	15	1	3	f	2	0	1	1	0	9	1	0	1	1	1	0	0	0	0	1
41	0	10	109	4	54	3	4	10	0	2	m	1	0	1	1	1	0	1	1	1	1	1	0	1	1	0	1
56	0	23	125	4	61	3	5	22	0	3	m	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1
36	0	15	34	2	17	2	3	2	0	1	f	4	1	0	1	0	0	1	0	1	1	1	0	0	0	0	1
57	1	17	52	3	28	2	4	7	0	2	m	2	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0
44	1	8	28	2	14	1	2	3	0	1	m	2	0	0	0	0	0	1	0	1	1	1	0	0	0	1	1
23	0	1	27	2	14	1	2	1	0	1	m	1	0	0	1	0	0	0	0	1	1	1	0	1	0	1	1
49	1	25	46	2	23	2	2	8	0	2	f	2	1	0	0	0	0	1	0	1	1	1	1	1	1	1	1
35	0	11	43	2	22	2	4	0	0	1	m	1	1	1	0	0	1	0	1	1	1	1	0	1	0	0	1
41	1	19	65	3	33	3	1	25	0	3	f	4	0	1	0	0	0	0	0	1	1	1	0	0	0	0	1
74	0	18	159	4	80	3	1	37	1	3	f	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1
32	0	12	22	1	11	1	1	0	0	1	m	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1
30	1	0	41	2	20	2	2	11	0	2	m	2	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1
56	1	33	200	4	100	3	4	33	0	3	f	2	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1
37	1	5	37	2	19	2	1	10	0	2	m	3	0	0	0	0	0	0	1	1	1	1	1	0	0	1	1
59	0	28	59	3	30	2	1	23	0	3	f	1	0	1	1	0	0	0	0	1	1	1	0	0	0	0	0
59	1	12	131	4	66	3	2	27	0	3	f	2	0	1	0	0	0	0	0	1	1	1	0	1	0	0	1
28	0	3	24	1	12	1	3	0	0	1	m	5	0	0	1	1	0	1	1	1	1	1	0	0	0	0	1
30	1	7	31	2	16	2	3	9	0	2	f	4	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0
36	1	13	78	4	38	3	2	10	0	2	m	4	1	1	0	0	0	0	1	1	1	1	0	1	0	1	1
37	1	5	35	2	17	2	4	7	0	2	f	4	1	1	0	0	1	1	0	1	1	1	0	0	0	1	1
52	1	21	53	3	26	2	4	4	0	1	m	3	1	1	1	1	1	1	0	1	1	1	0	1	1	0	1
26	1	1	22	1	11	1	3	1	0	1	m	2	0	1	0	0	1	0	0	1	1	1	0	0	0	1	1
28	1	0	50	3	25	2	5	0	0	1	m	6	0	1	1	0	1	1	1	1	1	1	1	1	1	0	1
45	1	9	110	4	54	3	1	21	0	3	f	4	0	0	0	0	0	1	1	1	1	1	0	0	0	0	1
48	0	12	215	4	73	3	3	25	0	3	f	2	1	1	1	0	1	1	1	1	1	1	0	0	0	0	1
42	1	6	100	4	50	3	5	5	0	2	f	5	1	0	0	0	1	1	1	1	1	1	1	1	0	1	1
30	1	10	62	3	30	3	4	5	0	2	m	4	1	1	1	0	1	0	1	1	1	1	1	1	0	1	1
39	1	4	152	4	74	3	5	7	0	2	m	4	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1
45	0	24	31	2	15	2	1	3	0	1	f	3	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1
41	0	0	23	1	11	1	4	4	0	1	m	1	1	0	0	0	1	0	0	1	1	1	1	1	1	1	1
54	0	17	72	3	36	3	2	19	0	3	m	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1
62	0	35	28	2	14	1	2	29	1	3	m	1	0	0	1	0	0	1	0	1	1	1	0	0	0	1	1
58	1	30	194	4	97	3	1	40	0	3	m	2	0	1	1	1	0	0	0	1	1	1	0	0	0	0	1
66	0	33	36	2	18	2	2	37	1	3	f	1	1	0	1	1	0	1	0	1	1	1	0	0	0	0	0
56	0	5	40	2	19	2	1	9	0	2	f	1	0	0	0	1	0	1	1	1	1	1	0	0	0	1	1
54	0	31	120	4	60	3	4	16	0	3	m	1	1	0	1	0	0	1	1	1	1	1	1	0	1	0	0
46	1	12	68	3	34	3	2	20	0	3	f	4	1	1	0	0	0	1	0	1	1	1	0	0	1	1	1
37	0	6	66	3	33	3	2	8	0	2	f	1	0	0	1	0	1	1	1	1	1	1	0	0	0	1	1
34	1	15	45	2	23	2	3	5	0	2	m	5	0	1	1	0	0	0	0	1	1	1	0	0	0	0	0
60	1	0	52	3	27	2	2	11	0	2	m	2	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1
37	0	15	32	2	16	2	3	4	0	1	f	1	0	0	0	0	1	0	0	1	1	1	0	1	0	1	1
31	0	2	33	2	16	2	2	11	0	2	m	3	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1
28	1	5	31	2	16	2	5	0	0	1	m	5	1	1	0	0	0	0	0	1	1	1	0	1	0	0	1
39	0	7	46	2	22	2	2	9	0	2	m	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	1
40	1	4	85	4	44	3	4	11	0	2	m	4	1	1	1	1	0	1	1	1	1	1	0	0	1	0	1
35	0	15	43	2	21	2	1	10	0	2	f	1	0	0	0	0	0	1	0	1	1	1	0	0	0	1	1
37	0	1	62	3	31	3	3	15	0	3	f	1	1	0	0	0	0	1	1	1	1	1	0	0	0	1	1
28	0	2	163	4	80	3	5	0	0	1	m	2	0	1	0	0	0	1	0	1	1	1	0	1	0	1	1
